date,state,checkins,unique_ind,unique_loc,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80
2021-02-05,Selangor,3440899.0,1762345.0,132760.0,1228.0,2.0,550.0,20057.0,190.0,1228.0,0.0,0.0,0.0,97.0,39.0,952.0,65.0,43.0,54.0,39.0,372.0,277.0,184.0,119.0,43.0,13.0,9.0
2021-02-05,Terengganu,173273.0,101296.0,9340.0,84.0,0.0,106.0,761.0,29.0,84.0,0.0,0.0,0.0,6.0,1.0,67.0,4.0,2.0,4.0,1.0,20.0,23.0,14.0,10.0,4.0,0.0,0.0
2021-02-05,W.P. Kuala Lumpur,,,,395.0,1.0,234.0,6766.0,93.0,395.0,0.0,0.0,0.0,20.0,9.0,308.0,50.0,10.0,10.0,9.0,94.0,122.0,54.0,38.0,20.0,18.0,12.0
2021-02-05,W.P. KualaLumpur,2825126.0,1424264.0,87679.0,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05,W.P. Labuan,51127.0,23255.0,1750.0,7.0,1.0,27.0,73.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
2021-02-05,W.P. Putrajaya,159307.0,103290.0,2422.0,6.0,0.0,6.0,156.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
2021-02-06,Johor,1681464.0,773566.0,73813.0,585.0,2.0,109.0,10243.0,245.0,585.0,0.0,0.0,0.0,37.0,12.0,476.0,27.0,14.0,23.0,12.0,217.0,136.0,76.0,47.0,17.0,6.0,4.0
2021-02-06,Kedah,654665.0,339201.0,32240.0,64.0,0.0,122.0,1063.0,20.0,64.0,0.0,0.0,0.0,3.0,3.0,48.0,6.0,2.0,1.0,3.0,14.0,14.0,11.0,9.0,4.0,1.0,1.0
2021-02-06,Kelantan,208607.0,117259.0,16517.0,62.0,0.0,25.0,746.0,22.0,62.0,0.0,0.0,0.0,0.0,3.0,51.0,8.0,0.0,0.0,3.0,15.0,17.0,12.0,7.0,6.0,1.0,1.0
2021-02-06,Melaka,402732.0,197941.0,18397.0,329.0,0.0,26.0,1481.0,297.0,329.0,0.0,0.0,0.0,4.0,1.0,318.0,6.0,2.0,2.0,1.0,125.0,118.0,66.0,9.0,3.0,3.0,0.0
2021-02-06,Negeri Sembilan,511248.0,248239.0,20886.0,133.0,0.0,90.0,968.0,37.0,133.0,0.0,0.0,0.0,26.0,7.0,89.0,5.0,8.0,18.0,7.0,33.0,31.0,14.0,11.0,3.0,2.0,0.0
2021-02-06,Pahang,589509.0,262362.0,27797.0,48.0,0.0,12.0,803.0,34.0,48.0,0.0,0.0,0.0,6.0,3.0,35.0,3.0,4.0,2.0,3.0,10.0,7.0,10.0,8.0,2.0,1.0,0.0
2021-02-06,Perak,1029350.0,469271.0,46778.0,36.0,0.0,55.0,1198.0,26.0,36.0,0.0,0.0,0.0,1.0,0.0,31.0,2.0,1.0,0.0,0.0,14.0,8.0,6.0,3.0,1.0,1.0,0.0
2021-02-06,Perlis,158473.0,90353.0,7954.0,4.0,0.0,2.0,31.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
2021-02-06,Pulau Pinang,1039185.0,488088.0,38803.0,211.0,0.0,54.0,1382.0,156.0,211.0,0.0,0.0,0.0,2.0,2.0,202.0,5.0,1.0,1.0,2.0,72.0,74.0,33.0,23.0,4.0,0.0,1.0
2021-02-06,Sabah,776481.0,320568.0,31594.0,233.0,0.0,228.0,2362.0,60.0,233.0,0.0,0.0,0.0,38.0,18.0,141.0,16.0,13.0,25.0,18.0,50.0,43.0,32.0,16.0,9.0,4.0,3.0
2021-02-06,Sarawak,1460150.0,503045.0,36054.0,185.0,0.0,146.0,1674.0,81.0,185.0,0.0,0.0,0.0,29.0,15.0,112.0,27.0,10.0,19.0,15.0,47.0,22.0,23.0,20.0,20.0,7.0,0.0
2021-02-06,Selangor,3612691.0,1751276.0,111911.0,1481.0,0.0,493.0,21044.0,420.0,1481.0,0.0,0.0,0.0,71.0,48.0,968.0,101.0,36.0,35.0,48.0,384.0,308.0,174.0,102.0,72.0,24.0,5.0
2021-02-06,Terengganu,260811.0,133148.0,15832.0,56.0,0.0,132.0,685.0,23.0,56.0,0.0,0.0,0.0,14.0,1.0,34.0,7.0,7.0,7.0,1.0,6.0,11.0,14.0,3.0,5.0,2.0,0.0
2021-02-06,W.P. Kuala Lumpur,,,,402.0,2.0,175.0,6991.0,62.0,402.0,0.0,0.0,0.0,15.0,8.0,331.0,43.0,6.0,9.0,8.0,120.0,133.0,51.0,27.0,30.0,10.0,3.0
2021-02-06,W.P. KualaLumpur,2675470.0,1341143.0,70678.0,,,,,,,,,,,,,,,,,,,,,,,
2021-02-06,W.P. Labuan,48765.0,21927.0,1431.0,10.0,0.0,14.0,69.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0
2021-02-06,W.P. Putrajaya,157246.0,103802.0,1558.0,8.0,0.0,9.0,155.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0
2021-02-07,Johor,1737320.0,782608.0,62528.0,499.0,2.0,169.0,10572.0,140.0,499.0,0.0,0.0,0.0,20.0,6.0,463.0,10.0,10.0,10.0,6.0,263.0,138.0,43.0,19.0,7.0,3.0,0.0
2021-02-07,Kedah,693133.0,356214.0,33527.0,43.0,0.0,79.0,1026.0,15.0,43.0,0.0,0.0,0.0,4.0,1.0,34.0,4.0,2.0,2.0,1.0,13.0,13.0,4.0,4.0,2.0,1.0,1.0
2021-02-07,Kelantan,215901.0,123430.0,19054.0,32.0,0.0,48.0,730.0,1.0,32.0,0.0,0.0,0.0,2.0,1.0,26.0,3.0,1.0,1.0,1.0,8.0,8.0,5.0,5.0,1.0,1.0,1.0
2021-02-07,Melaka,343155.0,175511.0,12887.0,313.0,0.0,56.0,1738.0,275.0,313.0,0.0,0.0,0.0,7.0,1.0,302.0,3.0,4.0,3.0,1.0,124.0,125.0,44.0,9.0,1.0,2.0,0.0
2021-02-07,Negeri Sembilan,443014.0,221738.0,15044.0,92.0,0.0,65.0,995.0,73.0,92.0,0.0,0.0,0.0,3.0,1.0,52.0,1.0,1.0,2.0,1.0,23.0,18.0,1.0,10.0,1.0,0.0,0.0
2021-02-07,Pahang,506022.0,235771.0,20094.0,34.0,0.0,8.0,829.0,30.0,34.0,0.0,0.0,0.0,1.0,4.0,27.0,2.0,0.0,1.0,4.0,5.0,4.0,11.0,7.0,1.0,1.0,0.0
2021-02-07,Perak,890914.0,423754.0,32530.0,71.0,0.0,61.0,1208.0,35.0,71.0,0.0,0.0,0.0,3.0,2.0,54.0,10.0,0.0,3.0,2.0,28.0,8.0,13.0,5.0,7.0,2.0,1.0
2021-02-07,Perlis,128386.0,73908.0,5571.0,2.0,0.0,0.0,33.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2021-02-07,Pulau Pinang,900480.0,436257.0,26807.0,250.0,0.0,160.0,1471.0,199.0,250.0,0.0,0.0,0.0,8.0,8.0,230.0,4.0,0.0,8.0,8.0,70.0,86.0,58.0,16.0,3.0,0.0,1.0
2021-02-07,Sabah,708619.0,292054.0,22848.0,160.0,0.0,320.0,2199.0,24.0,160.0,0.0,0.0,0.0,24.0,14.0,104.0,17.0,6.0,18.0,14.0,28.0,32.0,24.0,20.0,12.0,4.0,1.0
2021-02-07,Sarawak,1396741.0,478089.0,26137.0,219.0,0.0,109.0,1782.0,112.0,219.0,0.0,0.0,0.0,18.0,25.0,132.0,44.0,5.0,13.0,25.0,42.0,33.0,27.0,30.0,22.0,15.0,7.0
2021-02-07,Selangor,3240690.0,1582657.0,78161.0,1606.0,0.0,1361.0,21285.0,626.0,1606.0,0.0,0.0,0.0,66.0,27.0,1075.0,73.0,33.0,33.0,27.0,416.0,389.0,177.0,93.0,45.0,20.0,8.0
2021-02-07,Terengganu,280821.0,144509.0,19288.0,29.0,0.0,99.0,615.0,13.0,29.0,0.0,0.0,0.0,7.0,3.0,15.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,0.0,2.0
2021-02-07,W.P. Kuala Lumpur,,,,372.0,6.0,798.0,6562.0,61.0,372.0,0.0,0.0,0.0,29.0,14.0,292.0,20.0,10.0,19.0,14.0,95.0,113.0,57.0,27.0,14.0,4.0,2.0
2021-02-07,W.P. KualaLumpur,2418608.0,1235632.0,50992.0,,,,,,,,,,,,,,,,,,,,,,,
2021-02-07,W.P. Labuan,40758.0,18896.0,1008.0,0.0,0.0,11.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-07,W.P. Putrajaya,158939.0,105579.0,1339.0,9.0,0.0,25.0,139.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0
2021-02-08,Johor,1685393.0,800963.0,82562.0,490.0,0.0,331.0,10729.0,268.0,490.0,0.0,0.0,0.0,20.0,7.0,444.0,18.0,16.0,4.0,7.0,230.0,132.0,51.0,31.0,16.0,2.0,0.0
2021-02-08,Kedah,657839.0,351556.0,36492.0,37.0,0.0,164.0,898.0,7.0,37.0,0.0,0.0,0.0,3.0,2.0,28.0,4.0,2.0,1.0,2.0,10.0,7.0,10.0,1.0,4.0,0.0,0.0
2021-02-08,Kelantan,204681.0,117870.0,18982.0,30.0,0.0,137.0,622.0,1.0,30.0,0.0,0.0,0.0,2.0,1.0,19.0,8.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,4.0,2.0,2.0
2021-02-08,Melaka,435231.0,213663.0,21188.0,344.0,0.0,108.0,1973.0,333.0,344.0,0.0,0.0,0.0,2.0,0.0,339.0,3.0,1.0,1.0,0.0,127.0,172.0,38.0,2.0,1.0,2.0,0.0
2021-02-08,Negeri Sembilan,501030.0,254102.0,23563.0,104.0,0.0,100.0,999.0,13.0,104.0,0.0,0.0,0.0,6.0,4.0,78.0,16.0,0.0,6.0,4.0,28.0,24.0,14.0,12.0,8.0,6.0,2.0
2021-02-08,Pahang,628500.0,282642.0,32539.0,28.0,0.0,55.0,802.0,23.0,28.0,0.0,0.0,0.0,4.0,4.0,17.0,3.0,2.0,2.0,4.0,6.0,3.0,7.0,1.0,1.0,1.0,1.0
2021-02-08,Perak,1056765.0,487052.0,51697.0,72.0,0.0,138.0,1140.0,16.0,72.0,0.0,0.0,0.0,6.0,6.0,53.0,7.0,3.0,3.0,6.0,13.0,19.0,12.0,9.0,5.0,1.0,1.0
2021-02-08,Perlis,171840.0,102036.0,9448.0,4.0,0.0,4.0,33.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08,Pulau Pinang,1106054.0,526314.0,45290.0,209.0,0.0,150.0,1529.0,153.0,209.0,0.0,0.0,0.0,9.0,6.0,188.0,6.0,3.0,6.0,6.0,79.0,58.0,35.0,16.0,5.0,1.0,0.0
2021-02-08,Sabah,787516.0,340176.0,37166.0,169.0,0.0,256.0,2109.0,40.0,169.0,0.0,0.0,0.0,31.0,10.0,116.0,12.0,11.0,20.0,10.0,39.0,36.0,19.0,22.0,11.0,0.0,1.0
2021-02-08,Sarawak,1325833.0,502316.0,41070.0,84.0,0.0,160.0,1703.0,9.0,84.0,0.0,0.0,0.0,15.0,8.0,49.0,12.0,3.0,12.0,8.0,11.0,12.0,12.0,14.0,7.0,4.0,1.0
2021-02-08,Selangor,3395634.0,1741490.0,132179.0,1196.0,0.0,445.0,22029.0,608.0,1196.0,0.0,0.0,0.0,43.0,31.0,1016.0,57.0,21.0,22.0,31.0,525.0,317.0,104.0,70.0,36.0,17.0,4.0
2021-02-08,Terengganu,264105.0,138987.0,19087.0,30.0,0.0,49.0,596.0,12.0,30.0,0.0,0.0,0.0,5.0,2.0,21.0,2.0,5.0,0.0,2.0,4.0,10.0,7.0,0.0,1.0,1.0,0.0
2021-02-08,W.P. Kuala Lumpur,,,,295.0,1.0,226.0,6628.0,64.0,295.0,0.0,0.0,0.0,17.0,8.0,246.0,23.0,11.0,6.0,8.0,91.0,87.0,44.0,24.0,18.0,4.0,1.0
2021-02-08,W.P. KualaLumpur,2803409.0,1415726.0,87660.0,,,,,,,,,,,,,,,,,,,,,,,
2021-02-08,W.P. Labuan,48876.0,22518.0,1778.0,0.0,0.0,14.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08,W.P. Putrajaya,152731.0,99226.0,2445.0,8.0,0.0,3.0,144.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0
2021-02-09,Johor,1762601.0,821741.0,82913.0,521.0,2.0,369.0,10879.0,279.0,521.0,0.0,0.0,0.0,35.0,10.0,457.0,15.0,14.0,21.0,10.0,198.0,173.0,47.0,39.0,7.0,8.0,0.0
2021-02-09,Kedah,680003.0,357642.0,36607.0,59.0,0.0,92.0,865.0,12.0,59.0,0.0,0.0,0.0,4.0,2.0,48.0,4.0,2.0,2.0,2.0,16.0,15.0,11.0,6.0,3.0,1.0,0.0
2021-02-09,Kelantan,211972.0,120758.0,19073.0,62.0,0.0,68.0,616.0,8.0,62.0,0.0,0.0,0.0,8.0,3.0,44.0,7.0,5.0,3.0,3.0,19.0,10.0,7.0,8.0,5.0,2.0,0.0
2021-02-09,Melaka,445496.0,216818.0,21258.0,203.0,0.0,108.0,2068.0,192.0,203.0,0.0,0.0,0.0,3.0,0.0,197.0,2.0,1.0,2.0,0.0,83.0,75.0,30.0,9.0,2.0,0.0,0.0
2021-02-09,Negeri Sembilan,519489.0,259576.0,23788.0,99.0,0.0,40.0,1058.0,30.0,99.0,0.0,0.0,0.0,2.0,0.0,90.0,4.0,2.0,0.0,0.0,30.0,41.0,14.0,5.0,2.0,1.0,1.0
2021-02-09,Pahang,640898.0,285800.0,32494.0,32.0,0.0,61.0,773.0,19.0,32.0,0.0,0.0,0.0,4.0,2.0,21.0,5.0,1.0,3.0,2.0,6.0,5.0,6.0,4.0,3.0,2.0,0.0
2021-02-09,Perak,1095518.0,498013.0,52115.0,40.0,0.0,195.0,985.0,16.0,40.0,0.0,0.0,0.0,1.0,3.0,26.0,10.0,0.0,1.0,3.0,10.0,5.0,3.0,8.0,4.0,5.0,1.0
2021-02-09,Perlis,174248.0,103207.0,9491.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-09,Pulau Pinang,1128371.0,533154.0,45352.0,119.0,0.0,182.0,1466.0,84.0,119.0,0.0,0.0,0.0,8.0,3.0,97.0,10.0,2.0,6.0,3.0,32.0,27.0,24.0,14.0,5.0,3.0,2.0
2021-02-09,Sabah,830260.0,350427.0,37635.0,180.0,0.0,255.0,2032.0,18.0,180.0,0.0,0.0,0.0,26.0,18.0,122.0,14.0,12.0,14.0,18.0,39.0,38.0,29.0,16.0,10.0,4.0,0.0
2021-02-09,Sarawak,1475595.0,525151.0,41346.0,111.0,0.0,176.0,1636.0,10.0,111.0,0.0,0.0,0.0,16.0,10.0,70.0,13.0,7.0,9.0,10.0,25.0,21.0,11.0,13.0,8.0,2.0,3.0
2021-02-09,Selangor,3556161.0,1793735.0,134250.0,862.0,2.0,1686.0,21199.0,176.0,862.0,0.0,0.0,0.0,60.0,34.0,641.0,42.0,23.0,37.0,34.0,250.0,203.0,110.0,78.0,25.0,17.0,0.0
2021-02-09,Terengganu,275067.0,143018.0,19158.0,34.0,0.0,61.0,569.0,13.0,34.0,0.0,0.0,0.0,5.0,2.0,22.0,5.0,4.0,1.0,2.0,9.0,10.0,3.0,0.0,4.0,1.0,0.0
2021-02-09,W.P. Kuala Lumpur,,,,422.0,2.0,557.0,6492.0,74.0,422.0,0.0,0.0,0.0,33.0,13.0,320.0,36.0,13.0,20.0,13.0,110.0,125.0,53.0,32.0,22.0,6.0,8.0
2021-02-09,W.P. KualaLumpur,2934837.0,1463112.0,88423.0,,,,,,,,,,,,,,,,,,,,,,,
2021-02-09,W.P. Labuan,52889.0,23628.0,1808.0,10.0,0.0,12.0,42.0,4.0,10.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0
2021-02-09,W.P. Putrajaya,164526.0,105847.0,2485.0,10.0,0.0,22.0,132.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0
2021-02-10,Johor,2221276.0,910717.0,82483.0,369.0,0.0,71.0,11175.0,110.0,369.0,0.0,0.0,0.0,28.0,11.0,302.0,28.0,14.0,14.0,11.0,150.0,62.0,52.0,38.0,16.0,7.0,5.0
2021-02-10,Kedah,806554.0,392925.0,38424.0,48.0,0.0,1.0,911.0,17.0,48.0,0.0,0.0,0.0,3.0,1.0,43.0,1.0,2.0,1.0,1.0,16.0,15.0,8.0,4.0,0.0,0.0,1.0
2021-02-10,Kelantan,259903.0,138699.0,21081.0,44.0,0.0,48.0,612.0,7.0,44.0,0.0,0.0,0.0,6.0,4.0,27.0,7.0,2.0,4.0,4.0,8.0,10.0,5.0,4.0,5.0,2.0,0.0
2021-02-10,Melaka,550922.0,241259.0,21753.0,92.0,0.0,307.0,1853.0,81.0,92.0,0.0,0.0,0.0,1.0,1.0,81.0,3.0,0.0,1.0,1.0,30.0,33.0,14.0,4.0,2.0,1.0,0.0
2021-02-10,Negeri Sembilan,626451.0,288646.0,24361.0,157.0,0.0,47.0,1168.0,80.0,157.0,0.0,0.0,0.0,12.0,4.0,129.0,9.0,3.0,9.0,4.0,58.0,42.0,23.0,6.0,4.0,5.0,0.0
2021-02-10,Pahang,734125.0,308196.0,32647.0,14.0,0.0,6.0,781.0,8.0,14.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,1.0,0.0,3.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0
2021-02-10,Perak,1309563.0,545054.0,53015.0,42.0,0.0,57.0,970.0,16.0,42.0,0.0,0.0,0.0,3.0,3.0,26.0,3.0,1.0,2.0,3.0,10.0,8.0,3.0,5.0,2.0,0.0,1.0
2021-02-10,Perlis,197150.0,109544.0,9607.0,0.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-10,Pulau Pinang,1390901.0,580937.0,45129.0,59.0,0.0,108.0,1417.0,35.0,59.0,0.0,0.0,0.0,4.0,4.0,45.0,6.0,2.0,2.0,4.0,19.0,9.0,12.0,5.0,6.0,0.0,0.0
2021-02-10,Sabah,1035669.0,390122.0,39983.0,132.0,0.0,174.0,1986.0,29.0,132.0,0.0,0.0,0.0,16.0,10.0,90.0,15.0,7.0,9.0,10.0,30.0,25.0,18.0,17.0,10.0,1.0,4.0
2021-02-10,Sarawak,1584435.0,540577.0,39660.0,135.0,0.0,109.0,1662.0,17.0,135.0,0.0,0.0,0.0,19.0,13.0,85.0,18.0,8.0,11.0,13.0,33.0,20.0,14.0,18.0,10.0,5.0,3.0
2021-02-10,Selangor,4313531.0,1988093.0,134303.0,1757.0,1.0,352.0,22599.0,930.0,1757.0,0.0,0.0,0.0,70.0,49.0,1082.0,53.0,29.0,41.0,49.0,497.0,328.0,152.0,105.0,32.0,15.0,6.0
2021-02-10,Terengganu,325359.0,159057.0,20588.0,24.0,0.0,30.0,563.0,10.0,24.0,0.0,0.0,0.0,1.0,1.0,19.0,3.0,1.0,0.0,1.0,4.0,8.0,3.0,4.0,2.0,1.0,0.0
2021-02-10,W.P. Kuala Lumpur,,,,408.0,4.0,586.0,6313.0,160.0,408.0,0.0,0.0,0.0,23.0,14.0,339.0,29.0,14.0,9.0,14.0,95.0,174.0,40.0,30.0,16.0,6.0,7.0
2021-02-10,W.P. KualaLumpur,3626887.0,1642493.0,89949.0,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,W.P. Labuan,62899.0,25517.0,1918.0,3.0,0.0,8.0,37.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-02-10,W.P. Putrajaya,201903.0,121451.0,2565.0,4.0,0.0,16.0,119.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2021-02-11,Johor,1758743.0,793531.0,63021.0,777.0,1.0,308.0,11644.0,518.0,777.0,0.0,0.0,0.0,16.0,8.0,740.0,13.0,7.0,9.0,8.0,340.0,267.0,94.0,39.0,7.0,1.0,5.0
2021-02-11,Kedah,733054.0,368183.0,33878.0,228.0,2.0,105.0,1034.0,174.0,228.0,0.0,0.0,0.0,7.0,7.0,77.0,3.0,2.0,5.0,7.0,27.0,29.0,14.0,7.0,3.0,0.0,0.0
2021-02-11,Kelantan,261913.0,142188.0,20280.0,48.0,0.0,29.0,631.0,0.0,48.0,0.0,0.0,0.0,4.0,4.0,28.0,12.0,2.0,2.0,4.0,10.0,7.0,4.0,7.0,7.0,2.0,3.0
2021-02-11,Melaka,452104.0,216965.0,17733.0,101.0,0.0,546.0,1408.0,91.0,101.0,0.0,0.0,0.0,1.0,0.0,94.0,4.0,1.0,0.0,0.0,30.0,36.0,20.0,8.0,3.0,1.0,0.0
2021-02-11,Negeri Sembilan,585051.0,277004.0,21423.0,89.0,0.0,111.0,1146.0,34.0,89.0,0.0,0.0,0.0,4.0,4.0,73.0,8.0,2.0,2.0,4.0,42.0,17.0,10.0,4.0,6.0,2.0,0.0
2021-02-11,Pahang,682272.0,297656.0,29308.0,21.0,0.0,11.0,791.0,7.0,21.0,0.0,0.0,0.0,5.0,3.0,12.0,1.0,1.0,4.0,3.0,2.0,5.0,1.0,4.0,1.0,0.0,0.0
2021-02-11,Perak,1136602.0,505201.0,44606.0,82.0,0.0,26.0,1026.0,48.0,82.0,0.0,0.0,0.0,1.0,2.0,72.0,6.0,1.0,0.0,2.0,25.0,22.0,14.0,11.0,5.0,1.0,0.0
2021-02-11,Perlis,167238.0,93057.0,7960.0,4.0,0.0,0.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
2021-02-11,Pulau Pinang,1112835.0,506241.0,33648.0,144.0,0.0,121.0,1440.0,82.0,144.0,0.0,0.0,0.0,11.0,8.0,117.0,8.0,5.0,6.0,8.0,49.0,28.0,32.0,8.0,5.0,3.0,0.0
2021-02-11,Sabah,1060803.0,396130.0,36893.0,142.0,1.0,173.0,1955.0,13.0,142.0,0.0,0.0,0.0,22.0,14.0,88.0,17.0,7.0,15.0,14.0,25.0,26.0,19.0,18.0,12.0,3.0,2.0
2021-02-11,Sarawak,1302434.0,491181.0,31620.0,184.0,0.0,156.0,1690.0,83.0,184.0,0.0,0.0,0.0,26.0,26.0,101.0,30.0,8.0,18.0,26.0,25.0,25.0,23.0,28.0,16.0,11.0,3.0
2021-02-11,Selangor,3985838.0,1883648.0,108390.0,1082.0,3.0,1506.0,22175.0,329.0,1082.0,0.0,0.0,0.0,79.0,34.0,843.0,56.0,33.0,46.0,34.0,314.0,283.0,148.0,98.0,41.0,9.0,6.0
2021-02-11,Terengganu,333154.0,163769.0,20572.0,26.0,0.0,51.0,537.0,11.0,26.0,0.0,0.0,0.0,2.0,1.0,22.0,1.0,0.0,2.0,1.0,6.0,12.0,2.0,2.0,1.0,0.0,0.0
2021-02-11,W.P. Kuala Lumpur,,,,435.0,7.0,614.0,6134.0,234.0,435.0,0.0,0.0,0.0,20.0,8.0,384.0,23.0,11.0,9.0,8.0,139.0,141.0,77.0,27.0,17.0,6.0,0.0
2021-02-11,W.P. KualaLumpur,3338897.0,1556381.0,72585.0,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11,W.P. Labuan,62730.0,25643.0,1825.0,14.0,1.0,1.0,50.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,1.0,2.0,0.0
2021-02-11,W.P. Putrajaya,215982.0,126770.0,2564.0,7.0,0.0,16.0,110.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-02-12,Johor,1153658.0,575102.0,37954.0,742.0,1.0,1625.0,10760.0,523.0,742.0,0.0,0.0,0.0,20.0,7.0,703.0,12.0,10.0,10.0,7.0,298.0,268.0,98.0,39.0,8.0,1.0,3.0
2021-02-12,Kedah,494594.0,272615.0,19491.0,188.0,0.0,90.0,1132.0,159.0,188.0,0.0,0.0,0.0,0.0,1.0,178.0,5.0,0.0,0.0,1.0,54.0,68.0,45.0,11.0,2.0,3.0,0.0
2021-02-12,Kelantan,181420.0,108514.0,11251.0,79.0,0.0,30.0,679.0,19.0,79.0,0.0,0.0,0.0,10.0,4.0,58.0,7.0,5.0,5.0,4.0,32.0,16.0,3.0,7.0,5.0,2.0,0.0
2021-02-12,Melaka,291577.0,155252.0,11281.0,45.0,0.0,53.0,1399.0,30.0,45.0,0.0,0.0,0.0,0.0,1.0,42.0,1.0,0.0,0.0,1.0,11.0,13.0,14.0,4.0,0.0,1.0,0.0
2021-02-12,Negeri Sembilan,408976.0,208667.0,13023.0,118.0,0.0,62.0,1202.0,5.0,118.0,0.0,0.0,0.0,4.0,7.0,101.0,5.0,2.0,2.0,7.0,42.0,38.0,16.0,5.0,3.0,2.0,0.0
2021-02-12,Pahang,465515.0,229326.0,18660.0,30.0,0.0,5.0,815.0,14.0,30.0,0.0,0.0,0.0,6.0,0.0,17.0,7.0,2.0,4.0,0.0,5.0,5.0,4.0,3.0,7.0,0.0,0.0
2021-02-12,Perak,729034.0,367888.0,26875.0,99.0,0.0,49.0,1075.0,64.0,99.0,0.0,0.0,0.0,3.0,0.0,84.0,12.0,1.0,2.0,0.0,35.0,28.0,13.0,8.0,5.0,5.0,2.0
2021-02-12,Perlis,111844.0,65266.0,4911.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12,Pulau Pinang,638507.0,330788.0,20156.0,149.0,0.0,148.0,1441.0,78.0,149.0,0.0,0.0,0.0,11.0,4.0,128.0,6.0,6.0,5.0,4.0,60.0,26.0,24.0,18.0,4.0,1.0,1.0
